deal_id,address,transaction_date,rooms,area_sqm,floor,original_price,original_price_per_sqm,price_index_at_transaction,current_price_index,index_adjustment_factor,adjusted_price,adjusted_price_per_sqm,distance_from_project_km,property_type,deal_nature,neighborhood,gush,parcel,sub_parcel,is_eligible_comparable,exclusion_reason,source,source_url,data_retrieved_at
6066146450,"ליסין 25, תל אביב-יפו",2021-09-23,3.0,47.0,1.0,1350000.0,28723.40425531915,471.0,602.0,1.2781316348195328,1725477.7070063693,36712.29163843339,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,153,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6066352150,"יהודה גור 5, תל אביב-יפו",2021-09-29,3.0,65.0,1.0,2750000.0,42307.692307692305,471.0,602.0,1.2781316348195328,3514861.9957537153,54074.79993467254,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,458,1,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
6068048900,"פייבל 12, תל אביב-יפו",2021-09-29,4.0,99.0,4.0,4979000.0,50292.92929292929,471.0,602.0,1.2781316348195328,6363817.409766454,64280.98393703489,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,355,24,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6068709650,"הציונות 3, תל אביב-יפו",2021-10-12,5.0,125.0,4.0,8271700.0,66173.6,477.6,602.0,1.260469011725293,10426221.524288107,83409.77219430485,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,928,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
6067707300,"ז'בוטינסקי 95, תל אביב-יפו",2021-10-12,4.0,99.0,5.0,5550000.0,56060.606060606064,477.6,602.0,1.260469011725293,6995603.015075376,70662.65671793309,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1399,17,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6067253000,"ז'בוטינסקי 7, תל אביב-יפו",2021-10-14,2.0,53.0,1.0,3150000.0,59433.96226415094,477.6,602.0,1.260469011725293,3970477.386934673,74914.6676780127,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6960,52,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6067807050,"קליי 18, תל אביב-יפו",2021-10-17,3.0,104.0,4.0,720000.0,6923.076923076923,477.6,602.0,1.260469011725293,907537.688442211,8726.323927328953,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,358,11,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6068717100,"קליי 6, תל אביב-יפו",2021-10-18,3.0,76.0,1.0,4020000.0,52894.73684210526,477.6,602.0,1.260469011725293,5067085.427135678,66672.17667283787,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,570,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6068017050,"קליי 18, תל אביב-יפו",2021-10-20,4.0,103.0,6.0,5847000.0,56766.99029126213,477.6,602.0,1.260469011725293,7369962.311557788,71553.03215104649,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,358,18,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6072031100,"קליי 8, תל אביב-יפו",2021-10-21,5.0,168.0,8.0,8702000.0,51797.619047619046,477.6,602.0,1.260469011725293,10968601.3400335,65289.29369067559,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,16,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6069866350,"ז'בוטינסקי 112, תל אביב-יפו",2021-10-30,3.0,73.0,2.0,500000.0,6849.315068493151,477.6,602.0,1.260469011725293,630234.5058626465,8633.349395378718,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1300,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6069985150,"פייבל 4, תל אביב -יפו",2021-10-31,4.0,95.0,1.0,5200000.0,54736.84210526316,477.6,602.0,1.260469011725293,6554438.860971523,68994.09327338445,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,114,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6069246850,"ז'בוטינסקי 146, תל אביב-יפו",2021-11-02,3.0,80.0,2.0,5423000.0,67787.5,485.7,602.0,1.2394482190652667,6721527.691990942,84019.09614988677,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,279,26,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6069774350,"ז'בוטינסקי 146, תל אביב-יפו",2021-11-03,3.0,74.0,4.0,4300000.0,58108.10810810811,485.7,602.0,1.2394482190652667,5329627.341980646,72021.99110784657,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,279,3,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6068901900,"הציונות 3, תל אביב-יפו",2021-11-04,6.0,213.0,,13100000.0,61502.34741784038,485.7,602.0,1.2394482190652667,16236771.669754993,76228.97497537556,,קרקע,קרקע למגורים,הצפון החדש סביבת כיכר המדינה,6213,928,6,False,non_residential_property_type,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
6069543800,"פייבל 5, תל אביב-יפו",2021-11-04,4.0,101.0,1.0,5000000.0,49504.9504950495,485.7,602.0,1.2394482190652667,6197241.095326333,61358.8227260033,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,20,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6070664000,"פייבל 12, תל אביב-יפו",2021-11-09,3.0,69.0,2.0,4500000.0,65217.391304347824,485.7,602.0,1.2394482190652667,5577516.9857937,80833.57950425653,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,355,23,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6069815550,"הלסינקי 6, תל אביב-יפו",2021-11-09,4.0,99.0,2.0,2550000.0,25757.575757575756,485.7,602.0,1.2394482190652667,3160592.95861643,31925.18140016596,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,81,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6111193000,"ז'בוטינסקי 77, תל אביב-יפו",2021-11-14,,1.0,,131000.0,131000.0,485.7,602.0,1.2394482190652667,162367.71669754994,162367.71669754994,,קרקע,ללא תיכנון,הצפון הישן-החלק הצפוני,6214,484,2,False,"missing_rooms, non_residential_property_type",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6070318350,"ה' באייר 76, תל אביב-יפו",2021-11-14,4.0,92.0,1.0,5100000.0,55434.782608695656,485.7,602.0,1.2394482190652667,6321185.91723286,68708.54257861804,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,895,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6069168400,"ז'בוטינסקי 32, תל אביב-יפו",2021-11-14,3.0,93.0,1.0,4350000.0,46774.1935483871,485.7,602.0,1.2394482190652667,5391599.75293391,57974.190891762475,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6955,116,3,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6071966750,"הלסינקי 13, תל אביב-יפו",2021-11-18,3.0,89.0,1.0,7625000.0,85674.15730337078,485.7,602.0,1.2394482190652667,9450792.67037266,106188.68168958044,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,230,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6071440450,"פייבל 5, תל אביב-יפו",2021-11-21,5.0,116.0,5.0,6100000.0,52586.206896551725,485.7,602.0,1.2394482190652667,7560634.136298127,65177.88048532868,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,19,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6070196350,"ה' באייר 40, תל אביב-יפו",2021-11-25,,91.0,,1250000.0,13736.263736263736,485.7,602.0,1.2394482190652667,1549310.2738315833,17025.387624522893,,בנין,מחסנים,הצפון החדש סביבת כיכר המדינה,6213,1383,1,False,missing_rooms,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6072569850,"ה' באייר 68, תל אביב-יפו",2021-12-01,4.0,87.0,2.0,4390000.0,50459.77011494253,495.9,602.0,1.2139544262956241,5329259.931437789,61255.86128089413,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1390,9,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6072207600,"הלסינקי 22, תל אביב -יפו",2021-12-15,,165.0,,4220000.0,25575.757575757576,495.9,602.0,1.2139544262956241,5122887.678967534,31047.80411495475,,בנין,משרד,הצפון החדש סביבת כיכר המדינה,6108,89,1,False,"missing_rooms, non_residential_deal_nature",GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6072250050,"יהודה גור 3, תל אביב-יפו",2021-12-22,4.0,105.0,2.0,2690000.0,25619.04761904762,495.9,602.0,1.2139544262956241,3265537.406735229,31100.356254621227,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,368,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
6100200650,"ז'בוטינסקי 8, תל אביב-יפו",2021-12-23,5.0,170.0,3.0,541000.0,3182.3529411764707,495.9,602.0,1.2139544262956241,656749.3446259326,3863.2314389760745,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6901,33,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6100188750,"קליי 18, תל אביב-יפו",2021-12-30,5.0,167.0,8.0,10058000.0,60227.54491017964,495.9,602.0,1.2139544262956241,12209953.619681388,73113.49472863106,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,358,17,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6101857650,"פייבל 5, תל אביב-יפו",2022-01-02,3.0,85.0,2.0,6507600.0,76560.0,503.8,602.0,1.1949186184994045,7776052.401746725,91482.9694323144,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,18,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6101273550,"הלסינקי 8, תל אביב-יפו",2022-01-17,2.0,40.0,6.0,2340000.0,58500.0,503.8,602.0,1.1949186184994045,2796109.5672886064,69902.73918221515,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,29,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6101607700,"ה' באייר 52, תל אביב-יפו",2022-01-17,3.0,112.0,1.0,4141400.0,36976.78571428572,503.8,602.0,1.1949186184994045,4948635.966653434,44184.2497022628,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1351,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6101591300,"הלסינקי 8, תל אביב-יפו",2022-01-17,5.0,114.0,6.0,8250000.0,72368.42105263157,503.8,602.0,1.1949186184994045,9858078.602620088,86474.37370719375,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,29,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6102877850,"יהודה גור 4, תל אביב-יפו",2022-02-02,3.0,78.0,3.0,4100000.0,52564.10256410256,511.9,602.0,1.1760109396366478,4821644.852510256,61815.95964756738,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,394,8,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
6103898450,"קליי 8, תל אביב-יפו",2022-02-08,3.0,68.0,2.0,4145000.0,60955.882352941175,511.9,602.0,1.1760109396366478,4874565.3447939055,71684.78448226332,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6103543250,"הלסינקי 8, תל אביב-יפו",2022-02-24,3.0,78.0,1.0,4434000.0,56846.153846153844,511.9,602.0,1.1760109396366478,5214432.506348897,66851.69879934483,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6103395550,"ז'בוטינסקי 112, תל אביב-יפו",2022-02-27,3.0,67.0,3.0,4450000.0,66417.9104477612,511.9,602.0,1.1760109396366478,5233248.681383083,78108.18927437437,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1300,7,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6104438400,"קליי 8, תל אביב-יפו",2022-03-02,2.0,35.0,5.0,2539000.0,72542.85714285714,517.0,602.0,1.1644100580270793,2956437.137330754,84469.6324951644,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6104789850,"ז'בוטינסקי 95, תל אביב-יפו",2022-03-08,4.0,84.0,3.0,6000000.0,71428.57142857143,517.0,602.0,1.1644100580270793,6986460.348162476,83172.14700193424,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1399,11,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6104424750,"הלסינקי 20, תל אביב-יפו",2022-03-10,4.0,90.0,2.0,6000000.0,66666.66666666667,517.0,602.0,1.1644100580270793,6986460.348162476,77627.33720180529,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,88,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6105370100,"חברה חדשה 4, תל אביב-יפו",2022-03-23,3.0,70.0,4.0,4400000.0,62857.142857142855,517.0,602.0,1.1644100580270793,5123404.255319149,73191.48936170213,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,608,15,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52297115?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:22.282604+00:00
6106863400,"פייבל 5, תל אביב-יפו",2022-04-07,4.0,116.0,2.0,6580000.0,56724.137931034486,525.3,602.0,1.1460118027793642,7540757.662288217,65006.53157145015,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,98,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6106164200,"ה' באייר 4, תל אביב-יפו",2022-04-10,4.0,130.0,5.0,9600000.0,73846.15384615384,525.3,602.0,1.1460118027793642,11001713.306681896,84628.56389755305,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6213,1381,24,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
6106887750,"גלוסקין 1, תל אביב -יפו",2022-04-26,5.0,153.0,1.0,4397000.0,28738.562091503267,525.3,602.0,1.1460118027793642,5039013.896820865,32934.73135177036,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,505,1,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
6106938050,"גלוסקין 6, תל אביב -יפו",2022-04-27,4.0,109.0,4.0,6500000.0,59633.02752293578,525.3,602.0,1.1460118027793642,7449076.718065867,68340.15337675107,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,455,9,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
6107708600,"קליי 8, תל אביב-יפו",2022-05-02,2.0,37.0,1.0,2505000.0,67702.7027027027,536.3,602.0,1.122506060041022,2811877.68040276,75996.69406493945,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,6,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6107995400,"פייבל 12, תל אביב-יפו",2022-05-12,3.0,64.0,1.0,4490000.0,70156.25,536.3,602.0,1.122506060041022,5040052.209584189,78750.81577475295,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,355,10,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6108040350,"ז'בוטינסקי 146, תל אביב-יפו",2022-05-18,3.0,71.0,7.0,4800000.0,67605.6338028169,536.3,602.0,1.122506060041022,5388029.088196905,75887.73363657613,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,279,13,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6108097650,"ליסין 27, תל אביב-יפו",2022-05-19,3.0,62.0,1.0,3000000.0,48387.096774193546,536.3,602.0,1.122506060041022,3367518.1801230656,54314.809356823636,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,152,1,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52045525?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:03.167195+00:00
6108071650,"יהודה גור 3, תל אביב-יפו",2022-05-26,4.0,105.0,2.0,6000000.0,57142.857142857145,536.3,602.0,1.122506060041022,6735036.360246131,64143.203430915535,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,368,3,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52301018?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:23.231486+00:00
6108359500,"קליי 18, תל אביב-יפו",2022-06-02,4.0,109.0,4.0,6200000.0,56880.733944954125,543.8,602.0,1.107024641412284,6863552.776756161,62968.374098680375,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,358,16,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6109851150,"פייבל 4, תל אביב -יפו",2022-06-09,4.0,108.0,0.0,5975000.0,55324.07407407407,543.8,602.0,1.107024641412284,6614472.232438397,61245.11326331849,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,114,2,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6109164400,"הלסינקי 8, תל אביב-יפו",2022-06-21,2.0,54.0,3.0,3593000.0,66537.03703703704,543.8,602.0,1.107024641412284,3977539.5365943364,73658.13956656179,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,9,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6109328500,"הלסינקי 8, תל אביב-יפו",2022-06-23,3.0,80.0,5.0,5050000.0,63125.0,543.8,602.0,1.107024641412284,5590474.439132034,69880.93048915043,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,28,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6110483050,"ז'בוטינסקי 76, תל אביב-יפו",2022-06-28,3.0,99.0,2.0,5192800.0,52452.52525252525,543.8,602.0,1.107024641412284,5748557.557925709,58066.237958845544,,דירה,דירה בבית קומות,הצפון הישן-החלק הצפוני,6214,132,5,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/73096893?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:02.497558+00:00
6109845900,"הלסינקי 8, תל אביב-יפו",2022-07-06,4.0,102.0,3.0,7070000.0,69313.72549019608,553.6,602.0,1.0874277456647399,7688114.161849711,75373.66825342854,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,82,27,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6111456150,"פייבל 12, תל אביב-יפו",2022-07-27,3.0,72.0,3.0,5525000.0,76736.11111111111,553.6,602.0,1.0874277456647399,6008038.294797688,83444.97631663455,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,355,22,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
6115594450,"קליי 8, תל אביב-יפו",2022-08-01,1.0,1.0,1.0,1313000.0,1313000.0,559.7,602.0,1.0755762015365373,1412231.5526174735,1412231.5526174735,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,15,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6112776200,"קליי 8, תל אביב-יפו",2022-08-10,2.0,51.0,,2855000.0,55980.39215686275,559.7,602.0,1.0755762015365373,3070770.0553868143,60211.177556604205,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,247,14,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53067570?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:32.057364+00:00
6112495350,"הלסינקי 2, תל אביב -יפו",2022-08-16,2.5,63.0,2.0,1770000.0,28095.238095238095,559.7,602.0,1.0755762015365373,1903769.876719671,30218.56947174081,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,400,8,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
6113209350,"הלסינקי 16, תל אביב-יפו",2022-08-18,4.0,106.0,1.0,855000.0,8066.037735849057,559.7,602.0,1.0755762015365373,919617.6523137394,8675.6382293749,,דירה,דירה בבית קומות,הצפון החדש סביבת כיכר המדינה,6108,86,4,True,,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/6108-86?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:01.529718+00:00
